Date,Open,High,Low,Close,Adj Close,Volume
2019-04-24,95821.398438,96537.203125,95821.398438,96142.203125,96142.203125,1087118800
2019-04-25,96351.101563,96457.101563,93891.703125,94498.500000,94498.500000,1189796000
2019-04-26,94886.796875,95144.796875,94046.203125,94783.101563,94783.101563,934752500
2019-04-29,95039.796875,95113.898438,94236.703125,94535.101563,94535.101563,1052504200
2019-04-30,94736.101563,95730.203125,94736.101563,95415.601563,95415.601563,1297342300
2019-05-01,null,null,null,null,null,null
2019-05-02,95729.796875,96050.500000,93919.703125,94179.398438,94179.398438,1158921900
2019-05-03,94245.398438,94395.898438,93475.703125,93946.101563,93946.101563,890827800
2019-05-06,93026.398438,93076.203125,91541.203125,92982.296875,92982.296875,1092385400
2019-05-07,90801.296875,91926.703125,90698.203125,91482.500000,91482.500000,1194700800
2019-05-08,90767.703125,91600.601563,89734.398438,90272.203125,90272.203125,1227434600
2019-05-09,90312.500000,90696.601563,88647.601563,88685.898438,88685.898438,1055191700
2019-05-10,89480.398438,89855.500000,88315.500000,88533.398438,88533.398438,1063411400
2019-05-13,88628.703125,88740.703125,85446.601563,86282.500000,86282.500000,1385353700
2019-05-14,86615.398438,88022.898438,86044.296875,88022.898438,88022.898438,1308850200
2019-05-15,88070.000000,88115.703125,86043.101563,87380.398438,87380.398438,1089509000
2019-05-16,87664.500000,88530.500000,87088.398438,87203.898438,87203.898438,1139881000
2019-05-17,86944.898438,87518.601563,86551.703125,86796.101563,86796.101563,1086051200
2019-05-20,86895.000000,87116.398438,86520.601563,86771.500000,86771.500000,980649300
2019-05-21,86943.398438,87153.703125,84976.601563,85309.601563,85309.601563,1118827300
2019-05-22,85041.898438,85580.296875,83675.296875,83675.296875,83675.296875,1049678000
2019-05-23,83535.296875,84711.796875,83535.296875,84596.203125,84596.203125,976009400
2019-05-24,84989.203125,86496.296875,84985.898438,86072.296875,86072.296875,1256146800
2019-05-27,86505.601563,86945.203125,85309.703125,85545.398438,85545.398438,835243600
2019-05-28,86099.500000,87728.796875,86099.500000,86777.601563,86777.601563,1176374100
2019-05-29,86932.703125,87769.398438,86558.796875,87186.296875,87186.296875,970750300
2019-05-30,88032.203125,90011.601563,88032.203125,90011.601563,90011.601563,1267442500
2019-05-31,89824.796875,90589.703125,88975.101563,90589.703125,90589.703125,992241100
2019-06-03,90335.601563,90867.101563,89820.000000,90345.601563,90345.601563,338123800
2019-06-04,null,null,null,null,null,null
2019-06-05,null,null,null,null,null,null
2019-06-06,null,null,null,null,null,null
2019-06-07,90566.398438,93809.101563,90295.703125,93809.101563,93809.101563,982913100
2019-06-10,93761.500000,94448.203125,93013.898438,94103.101563,94103.101563,1383653600
2019-06-11,94339.500000,94589.296875,92654.296875,92825.601563,92825.601563,1284667600
2019-06-12,92737.296875,93614.398438,92402.101563,92605.796875,92605.796875,1130723900
2019-06-13,92172.898438,92172.898438,90501.500000,90501.500000,90501.500000,1076708700
2019-06-14,90842.796875,91322.703125,90024.101563,90787.000000,90787.000000,969985000
2019-06-17,90475.500000,92565.500000,90392.101563,92249.796875,92249.796875,1162282600
2019-06-18,92309.703125,94251.796875,92083.000000,94218.703125,94218.703125,1285943000
2019-06-19,94006.500000,94774.398438,93317.101563,94244.101563,94244.101563,1377446300
2019-06-20,95226.703125,95954.796875,94038.296875,94157.703125,94157.703125,1762550700
2019-06-21,94033.601563,94377.796875,93025.000000,94022.296875,94022.296875,1083048900
2019-06-24,96039.500000,96211.796875,94897.500000,95182.500000,95182.500000,1192550600
2019-06-25,95066.500000,95994.500000,94619.203125,95421.101563,95421.101563,1204923700
2019-06-26,95534.296875,95847.601563,94519.101563,94831.203125,94831.203125,978054500
2019-06-27,95256.500000,95990.101563,95256.500000,95573.101563,95573.101563,1111912100
2019-06-28,95821.203125,96650.296875,95532.203125,96485.296875,96485.296875,964166500
2019-07-01,98662.898438,99970.601563,98374.500000,99735.703125,99735.703125,1738852100
2019-07-02,99817.898438,100341.601563,99178.898438,100201.000000,100201.000000,1521782900
2019-07-03,100452.796875,100500.796875,99142.703125,99363.296875,99363.296875,1254651400
2019-07-04,99731.000000,100008.703125,98527.296875,99382.203125,99382.203125,1027924600
2019-07-05,99427.601563,100447.500000,99261.898438,99634.796875,99634.796875,1338002100
2019-07-08,98106.000000,99100.203125,97891.000000,98695.398438,98695.398438,1220814100
2019-07-09,98724.796875,99115.101563,96783.898438,96811.203125,96811.203125,1401614600
2019-07-10,96840.601563,98699.101563,96271.000000,98585.296875,98585.296875,1381628500
2019-07-11,99428.000000,99726.500000,98932.500000,99406.398438,99406.398438,1089883600
2019-07-12,99460.703125,99870.601563,96855.203125,97098.296875,97098.296875,1270196000
2019-07-15,null,null,null,null,null,null
2019-07-16,97860.398438,98753.296875,97633.898438,98028.500000,98028.500000,975012000
2019-07-17,98421.601563,99920.398438,98039.500000,99806.203125,99806.203125,1160726900
2019-07-18,99716.703125,101844.601563,99388.101563,101566.296875,101566.296875,1340188700
2019-07-19,102382.398438,102881.898438,101665.203125,101849.203125,101849.203125,1396432700
2019-07-22,101812.296875,102147.000000,100846.796875,101088.703125,101088.703125,990761800
2019-07-23,101223.703125,102917.398438,101086.500000,102556.203125,102556.203125,1242038700
2019-07-24,102809.796875,103457.296875,101769.296875,103457.296875,103457.296875,1211281800
2019-07-25,103676.296875,104153.898438,101604.601563,102045.000000,102045.000000,1592650500
2019-07-26,102272.101563,103259.101563,101546.203125,102837.203125,102837.203125,1038103300
2019-07-29,103146.703125,103526.296875,102524.101563,103373.101563,103373.101563,915809900
2019-07-30,103519.296875,103552.703125,101969.601563,102686.101563,102686.101563,1116529400
2019-07-31,103058.703125,103066.296875,101539.703125,102082.500000,102082.500000,1092538300
2019-08-01,101342.203125,102183.398438,101093.000000,101900.296875,101900.296875,1007608500
2019-08-02,101508.101563,101706.898438,99629.796875,99679.398438,99679.398438,941426900
2019-08-05,99407.000000,99980.601563,98504.203125,98673.296875,98673.296875,929189400
2019-08-06,98984.203125,100057.601563,98822.500000,99583.796875,99583.796875,912677200
2019-08-07,100028.703125,100177.601563,97722.703125,98056.500000,98056.500000,1173414600
2019-08-08,99124.703125,99331.601563,97851.796875,99208.500000,99208.500000,1103294000
2019-08-09,99289.500000,99875.296875,98778.101563,99405.000000,99405.000000,978301900
2019-08-12,null,null,null,null,null,null
2019-08-13,null,null,null,null,null,null
2019-08-14,null,null,null,null,null,null
2019-08-15,98504.101563,98530.898438,96507.796875,96578.703125,96578.703125,1109473300
2019-08-16,97199.000000,97571.703125,95730.898438,95734.203125,95734.203125,1087229900
2019-08-19,96501.398438,96732.203125,95099.398438,95286.203125,95286.203125,1044037400
2019-08-20,95461.898438,96582.796875,95314.000000,96031.796875,96031.796875,1093199100
2019-08-21,96163.703125,96453.101563,95261.500000,95522.101563,95522.101563,1080796200
2019-08-22,95730.296875,96117.101563,94349.296875,95394.203125,95394.203125,1088985000
2019-08-23,95688.296875,97403.898438,95270.703125,97149.000000,97149.000000,1097474200
2019-08-26,95648.898438,97448.101563,95648.898438,97101.296875,97101.296875,1015232400
2019-08-27,97350.601563,97350.601563,95917.898438,96030.500000,96030.500000,1204501300
2019-08-28,96493.203125,96596.703125,95291.500000,95908.398438,95908.398438,1242670100
2019-08-29,96129.703125,97256.703125,95782.296875,96718.500000,96718.500000,1184241200
2019-08-30,null,null,null,null,null,null
2019-09-02,96737.703125,98630.796875,96737.703125,98342.898438,98342.898438,1391174200
2019-09-03,98313.101563,99475.203125,97957.296875,98826.101563,98826.101563,1845391300
2019-09-04,99656.796875,100241.000000,99288.898438,100077.500000,100077.500000,1816728000
2019-09-05,100618.101563,100876.601563,99815.398438,100278.398438,100278.398438,1819245800
2019-09-06,100165.703125,100402.296875,98936.000000,98987.500000,98987.500000,1467636500
2019-09-09,99836.500000,101165.500000,99836.500000,100605.000000,100605.000000,1521430400
2019-09-10,100614.296875,101410.101563,100336.203125,101212.898438,101212.898438,1664274300
2019-09-11,101597.703125,102187.898438,101352.796875,101922.203125,101922.203125,1464633300
2019-09-12,102311.796875,103009.000000,101746.101563,102447.296875,102447.296875,1658172700
2019-09-13,102706.500000,103258.500000,102309.296875,103071.796875,103071.796875,1334745700
2019-09-16,102551.796875,103320.703125,102246.398438,102589.703125,102589.703125,1399745600
2019-09-17,102658.796875,102663.101563,100976.500000,101447.398438,101447.398438,1637550600
2019-09-18,101470.703125,102094.796875,100600.296875,101930.101563,101930.101563,1441723000
2019-09-19,102097.203125,102142.500000,100030.703125,100338.796875,100338.796875,1471999400
2019-09-20,100641.101563,100964.398438,99933.101563,100236.703125,100236.703125,1605272600
2019-09-23,100445.500000,100716.203125,99583.101563,100020.703125,100020.703125,1301543500
2019-09-24,101375.500000,102235.898438,101375.500000,101846.898438,101846.898438,1623181400
2019-09-25,101695.796875,102618.398438,101555.601563,102618.398438,102618.398438,1560005100
2019-09-26,102913.500000,103119.703125,101913.898438,101940.296875,101940.296875,1344741900
2019-09-27,102211.101563,105242.101563,102211.101563,105152.203125,105152.203125,2022733500
2019-09-30,105700.296875,105834.000000,104971.703125,105033.000000,105033.000000,1719954800
2019-10-01,105275.000000,105297.500000,103189.203125,103876.601563,103876.601563,1811156600
2019-10-02,103832.398438,104446.203125,103184.000000,103509.203125,103509.203125,1616147600
2019-10-03,103884.703125,104767.500000,102062.000000,102784.296875,102784.296875,1610216200
2019-10-04,103177.000000,103875.203125,102823.898438,103463.500000,103463.500000,1493364100
2019-10-07,103294.101563,105176.203125,102571.703125,102993.203125,102993.203125,2077228700
2019-10-08,102269.601563,102817.203125,100656.296875,101859.296875,101859.296875,2214472600
2019-10-09,102146.500000,102602.500000,99623.000000,99648.703125,99648.703125,1905587200
2019-10-10,99957.898438,100259.500000,97510.703125,98780.398438,98780.398438,1854990600
2019-10-11,99231.703125,99782.703125,98775.601563,99027.796875,99027.796875,1354622000
2019-10-14,97979.601563,98074.203125,93382.101563,93981.398438,93981.398438,1977075200
2019-10-15,95592.601563,95872.898438,94789.898438,95257.601563,95257.601563,1363151400
2019-10-16,93514.703125,94390.500000,93094.398438,94137.203125,94137.203125,1026534700
2019-10-17,94134.101563,95090.296875,93031.898438,94896.203125,94896.203125,1007455900
2019-10-18,98406.000000,98730.601563,98002.203125,98415.296875,98415.296875,1211796800
2019-10-21,98526.398438,98526.398438,97171.898438,97324.000000,97324.000000,1083014900
2019-10-22,97530.898438,98367.500000,97268.000000,97886.398438,97886.398438,1187139400
2019-10-23,98799.296875,99851.000000,98637.203125,99785.203125,99785.203125,1615740600
2019-10-24,100447.203125,101238.796875,100052.500000,100345.601563,100345.601563,2127602300
2019-10-25,100272.101563,100673.000000,100043.296875,100216.000000,100216.000000,1117635100
2019-10-28,100385.398438,100542.500000,99838.296875,99838.296875,99838.296875,578000100
2019-10-30,98920.898438,99665.703125,98504.500000,98692.000000,98692.000000,1527526800
2019-10-31,98920.101563,99201.000000,98171.796875,98468.500000,98468.500000,1189829300
2019-11-01,98689.703125,98813.601563,97678.601563,98462.703125,98462.703125,1142301600
2019-11-04,99267.398438,100440.500000,99143.898438,100087.796875,100087.796875,1311523000
2019-11-05,100146.500000,100693.898438,99847.703125,100525.296875,100525.296875,1540078900
2019-11-06,100672.398438,101598.898438,100368.500000,101143.703125,101143.703125,1570209100
2019-11-07,101812.296875,103544.398438,101812.296875,103544.398438,103544.398438,1762794400
2019-11-08,103446.203125,104017.796875,103020.796875,103153.203125,103153.203125,1731967200
2019-11-11,102921.703125,103841.101563,102368.898438,103118.500000,103118.500000,1414867800
2019-11-12,103452.296875,104428.296875,103452.296875,103972.398438,103972.398438,1947584800
2019-11-13,104049.898438,105025.203125,103682.398438,104828.203125,104828.203125,1640443400
2019-11-14,104306.898438,105164.703125,103308.500000,103780.601563,103780.601563,1784802000
2019-11-15,104474.898438,105517.898438,104409.000000,105379.703125,105379.703125,1509635400
2019-11-18,105902.398438,107222.398438,105902.398438,106846.203125,106846.203125,2027028600
2019-11-19,107196.601563,107769.796875,106633.703125,107528.703125,107528.703125,1925223300
2019-11-20,107340.500000,108142.203125,106653.898438,106785.101563,106785.101563,2202206800
2019-11-21,106802.898438,107307.000000,106314.898438,106805.203125,106805.203125,1765766600
2019-11-22,107108.898438,107495.101563,106019.796875,106588.398438,106588.398438,1556494300
2019-11-25,107193.203125,107846.000000,105222.101563,105382.500000,105382.500000,2241597200
2019-11-26,105568.101563,106162.296875,104718.296875,105983.101563,105983.101563,2019555900
2019-11-27,105935.796875,106430.796875,105394.601563,105844.203125,105844.203125,1752740900
2019-11-28,106084.703125,107213.203125,106015.796875,107126.203125,107126.203125,1435544700
2019-11-29,107300.101563,107669.703125,106564.398438,106903.703125,106903.703125,1767370100
2019-12-02,107350.101563,108210.203125,107318.101563,108004.296875,108004.296875,2185760600
2019-12-03,107873.000000,108777.203125,106789.898438,106789.898438,106789.898438,2558350200
2019-12-04,107254.500000,107794.796875,106701.601563,107701.296875,107701.296875,1927603400
2019-12-05,108260.101563,109031.898438,108151.296875,108659.000000,108659.000000,2240426100
2019-12-06,109008.898438,109315.203125,108352.000000,108869.101563,108869.101563,2155712500
2019-12-09,108896.500000,109124.703125,108138.500000,108786.101563,108786.101563,2319611100
2019-12-10,108912.398438,109378.398438,107617.796875,108011.500000,108011.500000,2072560500
2019-12-11,108030.500000,108218.203125,107464.898438,107921.703125,107921.703125,1617108000
2019-12-12,108555.898438,110114.703125,108555.898438,110114.703125,110114.703125,2053794400
2019-12-13,111010.703125,111910.398438,110018.000000,110476.601563,110476.601563,2556675900
2019-12-16,110674.000000,111443.398438,110234.500000,111125.500000,111125.500000,2170125600
2019-12-17,111495.000000,111955.703125,110937.398438,111073.703125,111073.703125,2523516000
2019-12-18,110563.398438,110848.203125,110105.796875,110574.703125,110574.703125,2409335500
2019-12-19,110853.203125,111274.296875,110485.898438,110599.398438,110599.398438,1622604100
2019-12-20,111040.796875,111636.296875,110858.898438,111176.796875,111176.796875,2169493300
2019-12-23,111479.296875,112177.796875,111266.203125,112175.203125,112175.203125,2907758100
2019-12-24,112839.703125,113395.500000,112783.000000,113153.500000,113153.500000,2650965400
2019-12-25,null,null,null,null,null,null
2019-12-26,113514.203125,114534.796875,113166.203125,113653.000000,113653.000000,2102302600
2019-12-27,114035.703125,114290.796875,113380.703125,113683.601563,113683.601563,2616550500
2019-12-30,114057.000000,114961.500000,114057.000000,114754.000000,114754.000000,2645507900
2019-12-31,115072.101563,115312.000000,114418.601563,114425.000000,114425.000000,2228327800
2020-01-02,114902.500000,115932.101563,114565.898438,115932.101563,115932.101563,2409031900
2020-01-03,115142.796875,115570.898438,112617.203125,113684.000000,113684.000000,2929216300
2020-01-06,112532.398438,112973.101563,111212.000000,111412.703125,111412.703125,2037973800
2020-01-07,112594.000000,113387.203125,112347.601563,112599.898438,112599.898438,1778871400
2020-01-08,110960.796875,113342.398438,110745.601563,112876.101563,112876.101563,2332248200
2020-01-09,115236.500000,118144.601563,115236.500000,117990.500000,117990.500000,3431413500
2020-01-10,118250.703125,119140.203125,117701.101563,118663.703125,118663.703125,3282116700
2020-01-13,119595.203125,120899.703125,119595.203125,120249.000000,120249.000000,2878288900
2020-01-14,120392.703125,121504.398438,119574.703125,121423.296875,121423.296875,2569397300
2020-01-15,121232.601563,121804.101563,120442.398438,120938.796875,120938.796875,3377960200
2020-01-16,121377.898438,122482.398438,120763.101563,121000.898438,121000.898438,3214233300
2020-01-17,121619.000000,121874.296875,120596.898438,121474.796875,121474.796875,2086116300
2020-01-20,121879.500000,122926.000000,121879.500000,122619.796875,122619.796875,2281755100
2020-01-21,121886.796875,123804.000000,121504.101563,123556.101563,123556.101563,2800439700
2020-01-22,124215.898438,124536.601563,122368.703125,122747.101563,122747.101563,2612571300
2020-01-23,122392.398438,123457.398438,122188.203125,122540.203125,122540.203125,2158054600
2020-01-24,123693.703125,123936.296875,120761.398438,122141.796875,122141.796875,2369772300
2020-01-27,120711.703125,121673.601563,120000.203125,120149.703125,120149.703125,2356057500
2020-01-28,120816.203125,121109.398438,119403.203125,119801.601563,119801.601563,2313263200
2020-01-29,120585.898438,120740.703125,119505.796875,119689.500000,119689.500000,2248708000
2020-01-30,119230.898438,119871.796875,118255.898438,119849.703125,119849.703125,2102447500
2020-01-31,120096.203125,120317.898438,119140.101563,119140.101563,119140.101563,2687714600
2020-02-03,119436.500000,119784.101563,118761.601563,119242.796875,119242.796875,2379234100
2020-02-04,120476.398438,122220.101563,120159.203125,122136.203125,122136.203125,2363950300
2020-02-05,122416.703125,123629.296875,121906.398438,122320.796875,122320.796875,2824727600
2020-02-06,122712.101563,123845.000000,121992.000000,122283.898438,122283.898438,2657002600
2020-02-07,122476.296875,122812.203125,120912.796875,121015.101563,121015.101563,2135478900
2020-02-10,120459.398438,121189.703125,116647.796875,118341.500000,118341.500000,2794085500
2020-02-11,119504.703125,120077.500000,117450.898438,119797.796875,119797.796875,2690369300
2020-02-12,119940.000000,121369.796875,119229.203125,120048.703125,120048.703125,3003025000
2020-02-13,120000.398438,120811.601563,119472.500000,120540.500000,120540.500000,2208734900
2020-02-14,121082.000000,121580.500000,120049.296875,120151.398438,120151.398438,2306376800
2020-02-17,120982.000000,121242.398438,120561.203125,120791.898438,120791.898438,2559533700
2020-02-18,120451.398438,120451.398438,119144.898438,119574.101563,119574.101563,2569630600
2020-02-19,120036.203125,120464.796875,118570.601563,119196.101563,119196.101563,2077143300
2020-02-20,119288.898438,119350.296875,114920.898438,115642.000000,115642.000000,2650692600
2020-02-21,115089.500000,117415.296875,114453.398438,116829.398438,116829.398438,2597263400
2020-02-24,114984.398438,114984.398438,113462.601563,114789.203125,114789.203125,1973457200
2020-02-25,115626.101563,115991.796875,113850.398438,114364.500000,114364.500000,2508543700
2020-02-26,114281.796875,115353.000000,113146.500000,115171.296875,115171.296875,2276262500
2020-02-27,113975.500000,114463.601563,110418.398438,110418.398438,110418.398438,2537735300
2020-02-28,99332.000000,107760.203125,99332.000000,105993.703125,105993.703125,1792122800
2020-03-02,108379.296875,109405.296875,106425.296875,107309.898438,107309.898438,1696300600
2020-03-03,108997.500000,111207.296875,108881.398438,111207.296875,111207.296875,1835966400
2020-03-04,110959.203125,112898.703125,110678.296875,110785.398438,110785.398438,2189637100
2020-03-05,112504.601563,113106.601563,111403.398438,111815.101563,111815.101563,1562441600
2020-03-06,111653.703125,112345.101563,108774.703125,109600.500000,109600.500000,1503668800
2020-03-09,106539.898438,106585.398438,101995.101563,103524.000000,103524.000000,1589758000
2020-03-10,106021.101563,106857.203125,101022.296875,101062.500000,101062.500000,1815741800
2020-03-11,100416.398438,102838.601563,98805.898438,100966.296875,100966.296875,1856988400
2020-03-12,98448.203125,99026.898438,92853.703125,93639.500000,93639.500000,1743567900
2020-03-13,93657.500000,98855.500000,91644.296875,95605.203125,95605.203125,2256330900
2020-03-16,92264.000000,92264.000000,86853.296875,87888.296875,87888.296875,1385123200
2020-03-17,88923.398438,88948.601563,81936.398438,86777.703125,86777.703125,2066609500
2020-03-18,84776.500000,87824.601563,84302.703125,85576.601563,85576.601563,1671628400
2020-03-19,84940.296875,86879.000000,84072.000000,85195.398438,85195.398438,1774401500
2020-03-20,87217.101563,88093.500000,85005.203125,85795.796875,85795.796875,1611037500
2020-03-23,83044.000000,86587.203125,82528.500000,84246.203125,84246.203125,1787205500
2020-03-24,87571.398438,89638.296875,87050.398438,89286.203125,89286.203125,1938088600
2020-03-25,90518.898438,91959.500000,88123.296875,89063.000000,89063.000000,2639069800
2020-03-26,88959.898438,91807.101563,88481.203125,91527.601563,91527.601563,2392131800
2020-03-27,91833.898438,92299.296875,88125.000000,88125.000000,88125.000000,2107894400
2020-03-30,87937.000000,88811.898438,86815.101563,88059.500000,88059.500000,1427568700
2020-03-31,89278.703125,90268.601563,88641.898438,89643.703125,89643.703125,1926497800
2020-04-01,88285.796875,90399.203125,87888.601563,89085.101563,89085.101563,2539136300
2020-04-02,89748.500000,90408.796875,88081.898438,89510.898438,89510.898438,2375918000
2020-04-03,89614.101563,89968.796875,89043.101563,89552.601563,89552.601563,1574303900
2020-04-06,90989.101563,92157.500000,90630.601563,92071.101563,92071.101563,1788250800
2020-04-07,93174.101563,94778.601563,92381.796875,92381.796875,92381.796875,2817028800
2020-04-08,92481.703125,93275.203125,91803.398438,93225.203125,93225.203125,1690944100
2020-04-09,94275.398438,95834.398438,93629.296875,95834.398438,95834.398438,2849648800
2020-04-10,96201.296875,97482.898438,95352.500000,96471.000000,96471.000000,2232096800
2020-04-13,95463.203125,97312.500000,95019.000000,96398.601563,96398.601563,1989106300
2020-04-14,97491.101563,98630.398438,97272.703125,98549.796875,98549.796875,2401093300
2020-04-15,98944.898438,99044.203125,94602.500000,95854.898438,95854.898438,2440098400
2020-04-16,96706.000000,97064.898438,95330.398438,96249.101563,96249.101563,2094374700
2020-04-17,98287.203125,98758.500000,97601.000000,98179.796875,98179.796875,2331436100
2020-04-20,98661.601563,99266.703125,98068.000000,98945.898438,98945.898438,2213931400
2020-04-21,98368.500000,98503.296875,97275.898438,97619.000000,97619.000000,2230828800
2020-04-22,98129.500000,98961.796875,97896.601563,98171.000000,98171.000000,2291368300
2020-04-24,98449.500000,99497.101563,97929.296875,98759.000000,98759.000000,2239637500
2020-04-27,100086.296875,101360.601563,100086.296875,101267.398438,101267.398438,2563293100
2020-04-28,101543.398438,101917.500000,100621.101563,100707.500000,100707.500000,2482255600
2020-04-29,101212.500000,101742.703125,100579.101563,101595.296875,101595.296875,2135078100
2020-04-30,101995.500000,102328.398438,99359.500000,101110.101563,101110.101563,2317395900
2020-05-04,100253.796875,100253.796875,98305.601563,98842.203125,98842.203125,1700881900
2020-05-05,99634.296875,99791.296875,97880.500000,98737.500000,98737.500000,2044789200
2020-05-06,98886.101563,99280.101563,98069.500000,98571.500000,98571.500000,2284802000
2020-05-07,98579.898438,99273.500000,97799.601563,98398.796875,98398.796875,2387861600
2020-05-08,98902.601563,99514.398438,97671.796875,97845.203125,97845.203125,2595025300
2020-05-11,98419.796875,98641.101563,97792.203125,97792.203125,97792.203125,2091288300
2020-05-12,97926.398438,99708.296875,97740.296875,99615.898438,99615.898438,2538248800
2020-05-13,99705.101563,100864.898438,99442.898438,100159.101563,100159.101563,2387574100
2020-05-14,100007.898438,100381.203125,98494.296875,99193.000000,99193.000000,2332889900
2020-05-15,99678.296875,100812.500000,99678.296875,99768.203125,99768.203125,1882482500
2020-05-18,100896.796875,102224.500000,100896.796875,101983.000000,101983.000000,2420386800
2020-05-20,102491.796875,102998.398438,101968.000000,102157.500000,102157.500000,2071803800
2020-05-21,102224.101563,103227.296875,102149.101563,102648.898438,102648.898438,2064731200
2020-05-22,102453.703125,103306.703125,102013.796875,103024.296875,103024.296875,1567612200
2020-05-27,103798.000000,105495.101563,103798.000000,104953.500000,104953.500000,2553359300
2020-05-28,105556.101563,106291.500000,104534.601563,105359.796875,105359.796875,2682331700
2020-05-29,105182.898438,105669.203125,104671.000000,105520.500000,105520.500000,2853692800
2020-06-01,106481.000000,107371.500000,106357.000000,107266.203125,107266.203125,2844257400
2020-06-02,107787.898438,108483.703125,107098.703125,108097.296875,108097.296875,3033728300
2020-06-03,108926.203125,109230.796875,108326.601563,109111.296875,109111.296875,2896278800
2020-06-04,109383.796875,109853.101563,108779.398438,109536.898438,109536.898438,2917456400
2020-06-05,110142.601563,110601.898438,109545.601563,110021.796875,110021.796875,2003331200
2020-06-08,110331.898438,111042.796875,109248.398438,109637.101563,109637.101563,2520439500
2020-06-09,109945.000000,110329.898438,108456.398438,109236.500000,109236.500000,2837494400
2020-06-10,109599.796875,110409.796875,109391.601563,109778.898438,109778.898438,3511189700
2020-06-11,109374.000000,110158.500000,108745.000000,109155.398438,109155.398438,3450279000
2020-06-12,108484.796875,110127.398438,107833.000000,109835.500000,109835.500000,2881890600
2020-06-15,109393.000000,110066.898438,108716.101563,109556.000000,109556.000000,2980013000
2020-06-16,110814.796875,111875.000000,110706.000000,110939.703125,110939.703125,3734697800
2020-06-17,111281.296875,111615.101563,110414.101563,110940.000000,110940.000000,3204848400
2020-06-18,111116.898438,112676.203125,111116.898438,112494.601563,112494.601563,4048744700
2020-06-19,113561.398438,114337.500000,112857.898438,113611.898438,113611.898438,4892288600
2020-06-22,114701.398438,115447.398438,114267.203125,115190.101563,115190.101563,4309371800
2020-06-23,115616.796875,116279.203125,115059.601563,115338.898438,115338.898438,4699642000
2020-06-24,115369.500000,115627.398438,114333.101563,114448.898438,114448.898438,4248313000
2020-06-25,114392.000000,114975.203125,113419.601563,114139.000000,114139.000000,3643190200
2020-06-26,115117.000000,115355.398438,114389.296875,114668.398438,114668.398438,3092536500
2020-06-29,114776.398438,116014.601563,114432.101563,115843.000000,115843.000000,3744673700
2020-06-30,116426.101563,116970.703125,116146.796875,116524.796875,116524.796875,5391265400
2020-07-01,117168.101563,117357.898438,115122.601563,115315.000000,115315.000000,5281777300
2020-07-02,115843.601563,117177.703125,115746.000000,116907.796875,116907.796875,4354685800
2020-07-03,117315.601563,117391.203125,115311.500000,115748.500000,115748.500000,4556038200
2020-07-06,116673.898438,118512.203125,116673.898438,118485.203125,118485.203125,4539684400
2020-07-07,118792.398438,119745.203125,117075.101563,119338.898438,119338.898438,7668058500
2020-07-08,119603.101563,120203.398438,118576.898438,118712.500000,118712.500000,5917507900
2020-07-09,119348.796875,119686.398438,115634.500000,115793.601563,115793.601563,5265199200
2020-07-10,115450.898438,115450.898438,112829.398438,114808.601563,114808.601563,5028187200
2020-07-13,116262.101563,118398.703125,116125.500000,118398.703125,118398.703125,4458093300
2020-07-14,118113.796875,118657.601563,117002.203125,117741.101563,117741.101563,5171757800
2020-07-16,118734.796875,119451.296875,118684.796875,118807.500000,118807.500000,3856903200
2020-07-17,118864.601563,119161.101563,118360.601563,118786.101563,118786.101563,2834136600
2020-07-20,118844.500000,119747.296875,118582.796875,119280.898438,119280.898438,3549002100
2020-07-21,120170.898438,120585.601563,117160.500000,118042.000000,118042.000000,4735656100
2020-07-22,118815.601563,119371.601563,117535.601563,118079.898438,118079.898438,5163053900
2020-07-23,118714.000000,119672.398438,118585.398438,119031.203125,119031.203125,3508334900
2020-07-24,118500.796875,119201.601563,118220.796875,119201.601563,119201.601563,3165933000
2020-07-27,1199.599976,1203.400024,1194.400024,1195.699951,1195.699951,2729247100
2020-07-28,1197.099976,1198.199951,1152.699951,1152.699951,1152.699951,4094110200
2020-07-29,1156.000000,1159.699951,1121.000000,1135.599976,1135.599976,4345011800
2020-07-30,1137.199951,1137.199951,1124.599976,1126.900024,1126.900024,1403498000
2020-08-04,1140.400024,1143.300049,1064.900024,1087.199951,1087.199951,4294044700
2020-08-05,1095.300049,1100.599976,1066.099976,1091.800049,1091.800049,4574041300
2020-08-06,1090.599976,1093.699951,1033.800049,1034.400024,1034.400024,5070717200
2020-08-07,1030.300049,1062.099976,985.400024,1060.599976,1060.599976,6044999200
2020-08-10,1055.599976,1078.900024,1039.000000,1075.500000,1075.500000,3799076400
2020-08-11,1082.199951,1112.400024,1082.199951,1110.099976,1110.099976,4701037100
2020-08-12,1114.900024,1119.300049,1096.500000,1114.199951,1114.199951,4620354200
2020-08-13,1119.500000,1125.900024,1095.800049,1100.300049,1100.300049,3870889800
2020-08-14,1093.500000,1096.199951,1077.300049,1083.800049,1083.800049,3143601500
2020-08-17,1085.500000,1090.199951,1077.300049,1086.199951,1086.199951,2790529200
2020-08-18,1087.800049,1100.599976,1084.500000,1092.500000,1092.500000,2627158100
2020-08-19,1099.400024,1125.800049,1099.400024,1124.699951,1124.699951,3996964800
2020-08-20,1125.000000,1131.699951,1113.900024,1126.800049,1126.800049,4220804500
2020-08-21,1132.900024,1141.300049,1106.699951,1109.900024,1109.900024,5659230900
